userID,ISBN,bookRating
93047,189206524X,7
134467,189206524X,8
266842,189206524X,0
11676,1892145243,5
104337,1892145243,0
11676,1892669226,8
33264,1892669226,0
86959,1892669226,10
109461,1892669226,0
126492,1892669226,8
151790,1892669226,0
11676,1892723018,8
69355,1892723018,0
81977,1892723018,7
87747,1892723018,8
129716,1892723018,6
222296,1892723018,0
230699,1892723018,0
231210,1892723018,7
11676,1893017508,9
37288,1893017508,0
11676,1893956032,8
40885,1893956032,10
72428,1893956032,10
108155,1893956032,5
154553,1893956032,9
175186,1893956032,8
11676,1894345525,0
20345,1894345525,0
11676,1894498178,7
16966,1894498178,0
11676,189530542X,0
22023,189530542X,0
11676,1895449537,5
14449,1895449537,9
11676,189568630X,5
22126,189568630X,0
11676,1895836506,8
267802,1895836506,0
11676,1895897645,7
185258,1895897645,9
270713,1895897645,0
11676,1896522963,0
67840,1896522963,0
273197,1896522963,0
11676,1896860982,8
21014,1896860982,0
23768,1896860982,0
37493,1896860982,0
37950,1896860982,0
40943,1896860982,6
43246,1896860982,0
56447,1896860982,4
83251,1896860982,0
85426,1896860982,0
102457,1896860982,0
105517,1896860982,0
114868,1896860982,0
116428,1896860982,7
119575,1896860982,0
122793,1896860982,0
130571,1896860982,6
133689,1896860982,0
135045,1896860982,0
139742,1896860982,0
141710,1896860982,0
143792,1896860982,0
194600,1896860982,3
200226,1896860982,0
208671,1896860982,0
208829,1896860982,8
209156,1896860982,5
218121,1896860982,5
223918,1896860982,0
224349,1896860982,0
224923,1896860982,0
227447,1896860982,0
228177,1896860982,0
240267,1896860982,6
249628,1896860982,0
11676,1899171665,0
124078,1899171665,0
160295,1899171665,0
11676,1899712240,8
51463,1899712240,5
166072,1899712240,8
172844,1899712240,0
11676,1901881342,10
64241,1901881342,0
11676,1901970310,6
25533,1901970310,0
40647,1901970310,0
66948,1901970310,7
106099,1901970310,8
107697,1901970310,10
109899,1901970310,0
131099,1901970310,0
152867,1901970310,10
180651,1901970310,0
208410,1901970310,0
224525,1901970310,9
236546,1901970310,9
244277,1901970310,0
273286,1901970310,9
11676,190259357X,10
55985,190259357X,9
59971,190259357X,8
117535,190259357X,10
128088,190259357X,9
257676,190259357X,0
275970,190259357X,0
11676,1902825454,0
46754,1902825454,0
57644,1902825454,0
272482,1902825454,10
11676,1903039568,5
261037,1903039568,0
11676,1903207495,10
110746,1903207495,10
11676,1903402042,1
59304,1903402042,7
61667,1903402042,6
93147,1903402042,0
131855,1903402042,0
149809,1903402042,8
11676,1903867029,0
167521,1903867029,5
11676,1904492118,5
56399,1904492118,10
11676,1930964404,8
128841,1930964404,0
265313,1930964404,0
275970,1930964404,0
11676,1931095515,0
98391,1931095515,10
169447,1931095515,10
11676,1931484031,0
21875,1931484031,0
27647,1931484031,7
76223,1931484031,7
145894,1931484031,8
201290,1931484031,0
264317,1931484031,0
11676,1931498555,10
19145,1931498555,0
72428,1931498555,10
11676,1931643318,0
61619,1931643318,0
11676,193168605X,9
17761,193168605X,0
45075,193168605X,0
49460,193168605X,0
113817,193168605X,0
120588,193168605X,8
125734,193168605X,8
130847,193168605X,0
177458,193168605X,0
200667,193168605X,9
11676,1932100016,10
110899,1932100016,0
204864,1932100016,0
11676,1932245014,10
47574,1932245014,10
11676,2020043491,8
100494,2020043491,0
11676,2020235498,0
90232,2020235498,9
11676,2020239035,1
137384,2020239035,0
11676,2020289644,0
76122,2020289644,0
11676,2020368048,8
271681,2020368048,0
11676,202053360X,0
124617,202053360X,0
11676,2020541750,9
164944,2020541750,8
199167,2020541750,5
245271,2020541750,0
11676,2020551322,3
58497,2020551322,0
140345,2020551322,7
164938,2020551322,7
11676,2020604205,5
53698,2020604205,0
234281,2020604205,8
11676,206700011X,10
272640,206700011X,0
11676,2070360180,0
33145,2070360180,0
55849,2070360180,0
78871,2070360180,8
93263,2070360180,8
125203,2070360180,0
133057,2070360180,7
142649,2070360180,0
145558,2070360180,0
155355,2070360180,6
239630,2070360180,0
11676,2070360377,8
19112,2070360377,0
53628,2070360377,9
72992,2070360377,0
125203,2070360377,9
145558,2070360377,0
168129,2070360377,0
199167,2070360377,0
222912,2070360377,8
233714,2070360377,9
11676,2070360644,8
90232,2070360644,0
110572,2070360644,1
156972,2070360644,8
161041,2070360644,9
193503,2070360644,0
11676,2070361551,6
47274,2070361551,6
72992,2070361551,0
195716,2070361551,0
11676,2070362434,8
55849,2070362434,5
234281,2070362434,8
11676,2070363317,8
63247,2070363317,9
72992,2070363317,0
80018,2070363317,0
83566,2070363317,6
142649,2070363317,0
144718,2070363317,0
163689,2070363317,0
202447,2070363317,0
207393,2070363317,7
222912,2070363317,10
276370,2070363317,8
11676,2070364143,0
199418,2070364143,0
11676,2070364852,9
37527,2070364852,7
159238,2070364852,9
183287,2070364852,0
222912,2070364852,0
11676,2070367630,1
33145,2070367630,8
56039,2070367630,0
11676,2070367649,0
72992,2070367649,0
11676,2070367916,0
72992,2070367916,0
11676,2070368343,7
33145,2070368343,0
95328,2070368343,0
136477,2070368343,0
137397,2070368343,0
141601,2070368343,7
150023,2070368343,8
11676,2070368696,10
95888,2070368696,6
113564,2070368696,8
11676,2070369595,0
58497,2070369595,0
74172,2070369595,7
98741,2070369595,0
137384,2070369595,8
147649,2070369595,8
182577,2070369595,5
183287,2070369595,0
192101,2070369595,8
234281,2070369595,7
11676,2070374440,0
62009,2070374440,0
67840,2070374440,0
193738,2070374440,0
255433,2070374440,8
11676,2070374610,8
49678,2070374610,0
80803,2070374610,5
141601,2070374610,7
142649,2070374610,0
224360,2070374610,0
11676,2070375684,6
87707,2070375684,0
99981,2070375684,0
11676,2070378292,8
72992,2070378292,0
222912,2070378292,7
11676,207037856X,0
70628,207037856X,0
72992,207037856X,0
90232,207037856X,8
156972,207037856X,0
159440,207037856X,0
177103,207037856X,10
275167,207037856X,0
11676,2070380343,4
38321,2070380343,7
90232,2070380343,9
209389,2070380343,0
11676,2070381404,0
15922,2070381404,7
33943,2070381404,5
56039,2070381404,0
90232,2070381404,9
188658,2070381404,0
209389,2070381404,4
259155,2070381404,4
11676,2070382753,8
33145,2070382753,7
37527,2070382753,8
55849,2070382753,6
72992,2070382753,0
109040,2070382753,0
123847,2070382753,0
137190,2070382753,1
149510,2070382753,7
171522,2070382753,0
200832,2070382753,0
229329,2070382753,8
11676,2070382885,4
90165,2070382885,7
90635,2070382885,0
97324,2070382885,8
154417,2070382885,9
259089,2070382885,0
262556,2070382885,0
11676,2070392597,10
105121,2070392597,0
235442,2070392597,0
11676,2070393631,0
14232,2070393631,0
50656,2070393631,0
165558,2070393631,0
11676,2070394727,8
18087,2070394727,8
18342,2070394727,10
25436,2070394727,0
38321,2070394727,8
90232,2070394727,0
141601,2070394727,4
155047,2070394727,0
159440,2070394727,0
222912,2070394727,8
11676,2070406466,7
69808,2070406466,8
196492,2070406466,0
11676,2070409341,8
56039,2070409341,0
11676,2070409430,0
58397,2070409430,0
224360,2070409430,8
11676,2070419525,0
46351,2070419525,10
11676,2070422011,0
156972,2070422011,0
11676,2070428176,0
25466,2070428176,0
223386,2070428176,0
11676,2070429725,0
26263,2070429725,6
49582,2070429725,6
59948,2070429725,1
72992,2070429725,7
223386,2070429725,0
11676,2070512541,0
26443,2070512541,0
53628,2070512541,8
11676,2070513297,8
72992,2070513297,0
11676,2070518426,7
24945,2070518426,0
33943,2070518426,0
109040,2070518426,0
114203,2070518426,0
131913,2070518426,0
136477,2070518426,10
137384,2070518426,0
156972,2070518426,0
159546,2070518426,8
209464,2070518426,10
242409,2070518426,10
259155,2070518426,0
11676,2070531430,10
186003,2070531430,7
11676,2070708136,8
63665,2070708136,0
11676,207071392X,7
32721,207071392X,6
105187,207071392X,8
135277,207071392X,0
11676,2070747875,0
136585,2070747875,8
150019,2070747875,6
156971,2070747875,0
11676,2070768155,8
166363,2070768155,6
247480,2070768155,0
11676,2080701142,0
13131,2080701142,0
76122,2080701142,9
270975,2080701142,0
11676,2080702181,8
90232,2080702181,0
11676,208070432X,8
86472,208070432X,0
11676,2080705512,1
63665,2080705512,0
11676,2081602407,0
46351,2081602407,0
90232,2081602407,10
11676,2207253465,7
17183,2207253465,6
156502,2207253465,7
269378,2207253465,9
11676,2211052878,7
163529,2211052878,5
11676,2213009449,10
82118,2213009449,9
11676,2213603960,7
262199,2213603960,7
11676,2213613206,8
25466,2213613206,0
90232,2213613206,0
11676,2221004485,7
260978,2221004485,7
11676,2221093747,6
39357,2221093747,8
154511,2221093747,0
165558,2221093747,8
247842,2221093747,7
11676,2226055819,5
137397,2226055819,8
11676,2226059865,6
195124,2226059865,0
11676,2226062211,8
43873,2226062211,0
11676,2226087087,1
72992,2226087087,0
157657,2226087087,0
195716,2226087087,6
224360,2226087087,0
11676,2234011833,8
43873,2234011833,7
11676,2246151058,5
207393,2246151058,7
11676,2246337712,8
141219,2246337712,10
11676,2246499011,7
99933,2246499011,7
11676,2246628415,0
90232,2246628415,0
245001,2246628415,9
263585,2246628415,0
11676,2253002879,0
97099,2253002879,7
109040,2253002879,0
137803,2253002879,0
225659,2253002879,8
11676,2253003107,1
25466,2253003107,0
46351,2253003107,0
69808,2253003107,0
78168,2253003107,0
131441,2253003107,0
161041,2253003107,7
167438,2253003107,0
183287,2253003107,0
196656,2253003107,6
225414,2253003107,0
243213,2253003107,10
11676,2253004219,6
72992,2253004219,0
74215,2253004219,0
139916,2253004219,0
177660,2253004219,9
196261,2253004219,8
234281,2253004219,8
259155,2253004219,8
265834,2253004219,0
271935,2253004219,0
11676,2253004251,7
72992,2253004251,0
90277,2253004251,0
139480,2253004251,7
147649,2253004251,10
239630,2253004251,0
253852,2253004251,7
11676,2253004685,10
46351,2253004685,9
69808,2253004685,8
74215,2253004685,0
136477,2253004685,9
156972,2253004685,0
11676,2253005207,10
72992,2253005207,0
11676,2253006920,5
51950,2253006920,8
52203,2253006920,0
53628,2253006920,0
75293,2253006920,7
76798,2253006920,0
88390,2253006920,0
110572,2253006920,0
136477,2253006920,9
156033,2253006920,6
223386,2253006920,0
225414,2253006920,0
243213,2253006920,10
11676,2253010219,3
22296,2253010219,8
34908,2253010219,7
52203,2253010219,7
56039,2253010219,7
131842,2253010219,7
140675,2253010219,7
159440,2253010219,0
215947,2253010219,10
234281,2253010219,8
257054,2253010219,9
269057,2253010219,0
271681,2253010219,7
11676,2253027537,0
137397,2253027537,7
11676,2253029335,3
105187,2253029335,0
124536,2253029335,0
156971,2253029335,5
11676,2253034673,8
17766,2253034673,5
46351,2253034673,0
50491,2253034673,0
52203,2253034673,5
56039,2253034673,6
156971,2253034673,0
222912,2253034673,0
253852,2253034673,0
11676,2253038040,0
25436,2253038040,0
41701,2253038040,4
52203,2253038040,0
72992,2253038040,0
120515,2253038040,0
142649,2253038040,0
11676,2253039292,0
72992,2253039292,0
181763,2253039292,5
11676,2253054771,0
136585,2253054771,0
11676,2253057843,0
25466,2253057843,8
38503,2253057843,10
50613,2253057843,0
53628,2253057843,7
56167,2253057843,10
63665,2253057843,0
69808,2253057843,0
80803,2253057843,9
90105,2253057843,0
129503,2253057843,9
131441,2253057843,0
140756,2253057843,0
145558,2253057843,0
147649,2253057843,9
158998,2253057843,7
164944,2253057843,0
175822,2253057843,6
206865,2253057843,10
220797,2253057843,9
224183,2253057843,0
11676,2253063630,0
105187,2253063630,0
250746,2253063630,0
11676,225307618X,8
43647,225307618X,0
124536,225307618X,7
156971,225307618X,6
157210,225307618X,0
166546,225307618X,0
168129,225307618X,10
173999,225307618X,0
11676,2253076678,10
72992,2253076678,0
186905,2253076678,0
11676,2253076716,3
196523,2253076716,0
11676,2253139076,0
24792,2253139076,0
62670,2253139076,0
129503,2253139076,8
11676,2253139114,0
76158,2253139114,7
11676,2253139459,0
107748,2253139459,0
111643,2253139459,0
156971,2253139459,0
177607,2253139459,7
187598,2253139459,10
199167,2253139459,0
203140,2253139459,0
211610,2253139459,0
215143,2253139459,10
215947,2253139459,8
239594,2253139459,8
240206,2253139459,0
264294,2253139459,7
11676,2253139467,5
34908,2253139467,0
43873,2253139467,9
50759,2253139467,0
52203,2253139467,6
74215,2253139467,8
75468,2253139467,9
82171,2253139467,0
97843,2253139467,5
134135,2253139467,8
211610,2253139467,0
215947,2253139467,0
239594,2253139467,0
263126,2253139467,0
269057,2253139467,0
11676,2253147923,6
15589,2253147923,0
34908,2253147923,8
37527,2253147923,6
53628,2253147923,9
61677,2253147923,5
72992,2253147923,0
85806,2253147923,0
88163,2253147923,8
211610,2253147923,0
259155,2253147923,0
271681,2253147923,10
11676,2253148474,10
63665,2253148474,0
66255,2253148474,7
163363,2253148474,3
187805,2253148474,10
247480,2253148474,0
263585,2253148474,0
11676,2253153265,6
41701,2253153265,8
46351,2253153265,9
76158,2253153265,0
110240,2253153265,0
110367,2253153265,7
140138,2253153265,6
140879,2253153265,0
156971,2253153265,0
160032,2253153265,9
176224,2253153265,7
199167,2253153265,7
206531,2253153265,9
247848,2253153265,0
261105,2253153265,0
11676,2253153982,10
14627,2253153982,0
32754,2253153982,5
37527,2253153982,0
40988,2253153982,9
46638,2253153982,10
74172,2253153982,4
124536,2253153982,0
136585,2253153982,0
137397,2253153982,0
163824,2253153982,9
173999,2253153982,0
187805,2253153982,0
194146,2253153982,7
210473,2253153982,8
273280,2253153982,0
11676,2253154202,10
52203,2253154202,7
82171,2253154202,0
90232,2253154202,5
137397,2253154202,6
171569,2253154202,7
188658,2253154202,0
11676,2253170577,0
25436,2253170577,0
25466,2253170577,7
56039,2253170577,8
90232,2253170577,0
141601,2253170577,0
179641,2253170577,0
188658,2253170577,9
268945,2253170577,0
11676,2253170828,5
234281,2253170828,7
262199,2253170828,9
11676,2253171425,0
72992,2253171425,0
11676,2253171743,7
69808,2253171743,0
72992,2253171743,0
11676,2253172324,7
66255,2253172324,0
11676,2258060273,10
271707,2258060273,0
11676,2259194494,0
185765,2259194494,0
11676,226400729X,6
65140,226400729X,0
11676,226401654X,0
22296,226401654X,7
37527,226401654X,0
94815,226401654X,9
113551,226401654X,0
179641,226401654X,8
248529,226401654X,0
11676,2264017635,0
32721,2264017635,0
72992,2264017635,8
11676,2264021632,7
20656,2264021632,7
11676,2264023805,4
33145,2264023805,3
11676,2264030305,8
125212,2264030305,0
182642,2264030305,8
223386,2264030305,0
259155,2264030305,0
275167,2264030305,0
11676,226403033X,10
172888,226403033X,0
11676,2264033495,10
55476,2264033495,0
72992,2264033495,0
80803,2264033495,7
111643,2264033495,0
155057,2264033495,0
177607,2264033495,0
11676,2265066958,0
72992,2265066958,0
11676,2266002767,10
63665,2266002767,0
225414,2266002767,9
11676,2266004034,1
40480,2266004034,7
49582,2266004034,8
59948,2266004034,9
72992,2266004034,0
137384,2266004034,7
172888,2266004034,7
241991,2266004034,1
11676,2266080598,9
33145,2266080598,0
41701,2266080598,5
64373,2266080598,7
162469,2266080598,0
202447,2266080598,6
206768,2266080598,10
206865,2266080598,0
11676,2266082272,3
72992,2266082272,0
11676,2266100130,0
15922,2266100130,0
52203,2266100130,0
72992,2266100130,0
90232,2266100130,0
157082,2266100130,0
163824,2266100130,0
215947,2266100130,0
268945,2266100130,0
11676,2266110594,0
44415,2266110594,0
139485,2266110594,5
11676,2266115235,0
221080,2266115235,7
225551,2266115235,0
264509,2266115235,0
11676,2266117068,7
49155,2266117068,0
105476,2266117068,0
124617,2266117068,0
211610,2266117068,8
11676,2266118536,8
31464,2266118536,9
176972,2266118536,1
11676,2266120166,0
41701,2266120166,8
43873,2266120166,0
63460,2266120166,8
69808,2266120166,0
131441,2266120166,9
156971,2266120166,0
156972,2266120166,0
175752,2266120166,8
192068,2266120166,10
234941,2266120166,8
11676,2266125354,8
46351,2266125354,10
65754,2266125354,9
226184,2266125354,4
248854,2266125354,0
264191,2266125354,0
11676,2266130250,0
18309,2266130250,4
11676,2277134996,0
43873,2277134996,0
11676,2277233390,6
74215,2277233390,0
11676,2277241202,10
14232,2277241202,2
41070,2277241202,7
58397,2277241202,0
63083,2277241202,5
63665,2277241202,10
74369,2277241202,8
153147,2277241202,10
221064,2277241202,9
250373,2277241202,0
255433,2277241202,0
270382,2277241202,0
11676,2277300934,8
53628,2277300934,0
11676,2277302686,4
14232,2277302686,0
90277,2277302686,0
187598,2277302686,8
215942,2277302686,0
243213,2277302686,8
11676,2290047414,9
33145,2290047414,8
90277,2290047414,0
158998,2290047414,9
171569,2290047414,5
203625,2290047414,10
11676,2290302155,10
14232,2290302155,8
25436,2290302155,8
37527,2290302155,7
52203,2290302155,0
58666,2290302155,8
83109,2290302155,7
120515,2290302155,0
125808,2290302155,0
141601,2290302155,8
149507,2290302155,8
164944,2290302155,0
173999,2290302155,0
175752,2290302155,0
179641,2290302155,0
192101,2290302155,9
222912,2290302155,0
229329,2290302155,0
253852,2290302155,9
255433,2290302155,7
264595,2290302155,10
11676,2290305537,0
14232,2290305537,9
17330,2290305537,0
25436,2290305537,7
222912,2290305537,0
11676,2290306673,8
56039,2290306673,4
264401,2290306673,9
11676,2290314234,6
74172,2290314234,0
90232,2290314234,7
109040,2290314234,7
11676,2290315478,8
76158,2290315478,8
244304,2290315478,8
11676,2290317985,0
74215,2290317985,0
87707,2290317985,0
11676,2290321095,7
14232,2290321095,0
52203,2290321095,0
219664,2290321095,7
11676,2290321230,0
14232,2290321230,0
74215,2290321230,0
74505,2290321230,3
129503,2290321230,7
192068,2290321230,0
194519,2290321230,0
218472,2290321230,6
253852,2290321230,0
11676,2702133355,8
271707,2702133355,10
11676,2702413706,0
72992,2702413706,0
234281,2702413706,0
11676,2702421733,1
105187,2702421733,0
11676,2704805946,0
74215,2704805946,0
137397,2704805946,5
157082,2704805946,0
11676,2707306959,5
24717,2707306959,8
24773,2707306959,0
28204,2707306959,0
64373,2707306959,0
72601,2707306959,0
83109,2707306959,0
122037,2707306959,0
190462,2707306959,0
220564,2707306959,0
242409,2707306959,10
245456,2707306959,9
247848,2707306959,0
